0 13.5747 37.3123
1 8.74503 44.835
2 13.2188 43.4801
3 7.31966 45.7371
4 11.7639 43.5171
5 13.5396 42.8834
20 14.8262 41.7173
92 17.0806 40.5488
8 16.862 41.1258
9 16.1466 41.1802
10 12.0789 46.2805
11 14.7057 41.2476
12 9.75422 45.7567
100 13.7773 45.6496
79 15.6398 38.1035
19 14.0632 37.4899
42 14.2081 41.6495
60 8.546 45.5843
18 9.11331 39.2172
35 15.4529 41.5028
97 12.516 38.0174
21 8.54034 39.3075
83 12.4829 41.8933
93 13.6979 42.6581
24 16.4316 38.83
14 11.3426 44.4938
26 9.14941 45.9395
82 12.631 43.9465
67 9.13783 45.0369
81 12.8859 42.4147
30 7.55814 44.4581
31 14.2807 37.5668
65 13.3524 38.1112
53 10.0526 44.2131
58 9.27883 45.6395
23 15.0874 37.5024
7 15.1406 40.9965
37 13.5758 41.6285
38 8.93386 44.4073
73 10.8687 43.9741
72 10.4019 43.7159
64 11.8734 45.4077
44 13.6103 42.1369
43 9.69123 44.2384
77 14.7213 36.922
106 10.9924 45.4385
39 13.6252 45.9441
40 11.2878 42.7751
29 16.8783 39.1874
80 10.5941 44.6087
50 10.4544 44.0178
54 16.4736 40.4476
52 10.6708 45.1693
33 11.8279 44.7668
16 10.4259 45.7796
91 10.2584 46.3234
108 11.4064 45.6349
57 10.936 44.5385
34 11.2556 43.7698
59 14.2488 40.8359
51 13.1509 43.153
6 8.20269 44.826
98 11.1258 46.0664
63 8.67964 40.0266
41 7.86674 43.9584
45 13.0126 41.4595
66 10.3281 44.8014
56 9.18963 45.4642
84 12.2742 44.9772
105 8.34628 45.5554
70 13.9576 42.3103
71 9.66653 44.8476
61 9.34238 40.1277
22 14.1169 41.2035
74 12.6597 45.9563
25 14.4159 42.1027
76 11.0941 43.9357
69 12.7014 43.6941
55 15.5542 38.1938
75 15.8216 40.5173
15 11.2302 46.6559
102 8.75413 45.8397
86 8.76505 39.4937
28 10.037 45.2209
68 12.403 43.107
85 15.3106 40.4194
47 9.41202 45.9005
49 9.49168 45.2613
88 8.25257 44.2334
89 11.4676 43.1672
36 12.0141 44.0227
17 17.6884 40.6359
90 15.2907 37.0646
46 18.2261 40.1522
94 12.4397 42.6539
95 7.68249 45.0678
96 9.66781 39.9705
87 8.92197 40.7778
62 9.50674 40.9253
99 12.2063 45.8067
13 8.08691 45.567
32 13.6388 43.0922
48 10.3403 42.7902
103 12.3346 45.4372
104 8.3836 46.1156
27 16.3331 39.5967
78 12.059 44.3641
107 16.0987 38.6267
101 13.2358 46.0635
109 11.9488 42.493
