0 0.0295351 0.999564
26 0.143571 0.98964
13 0.241209 0.970473
11 0.267954 0.963432
29 0.536537 0.843877
25 0.61446 0.788948
32 0.734636 0.678462
15 0.911124 0.412131
19 0.981132 -0.193338
3 0.916118 -0.400908
33 0.869104 -0.494629
17 0.788903 -0.614518
14 0.57483 -0.818273
18 0.507217 -0.861818
30 0.28458 -0.958652
2 -0.0538574 -0.998549
27 -0.16896 -0.985623
8 -0.518987 -0.854782
12 -0.761832 -0.647774
23 -0.861477 -0.507796
16 -0.906743 -0.421683
28 -0.956689 -0.29111
31 -0.950732 0.310013
5 -0.925692 0.378277
1 -0.917887 0.396842
6 -0.884678 0.466202
24 -0.743796 0.668407
22 -0.717283 0.696782
21 -0.662486 0.749075
20 -0.645644 0.763638
9 -0.638477 0.769641
7 -0.628413 0.77788
10 -0.451071 0.892488
4 -0.0951364 0.995464
